"TSE number","names"
"92190","ギックス | ギックス"
"92210","フルハシＥＰＯ | フルハシイーピーオー"
"50320","ＡＮＹＣＯＬＯＲ | エニーカラー"
"93480","ｉｓｐａｃｅ | アイスペース"
"71400","ペットゴー | Petgo | ペットゴーカブシキカイシャ"
"29970","ストレージ王 | STORAGE-OH | ストレージオウ"
"50290","サークレイス | circlace Inc | サークレイス"
"192A0","インテグループ | インテグループ"
"77940","イーディーピー | EDP | イーディーピー"
"92290","サンウェルズ | SUNWELS | サンウェルズ"
"58300","いよぎんホールディングス | Iyogin Holdings, | イヨギンホールディングス"
"95520","Ｍ＆Ａ総研ホールディングス | M&A Research Institute Holdings | カブシキカイシャエムアンドエーソウケンホールディングス"
"92270","マイクロ波化学 | Microwave Chemical | マイクロハカガク"
"29350","ピックルスホールディングス | PICKLES HOLDINGS | ピックルスホールディングス"
"95530","マイクロアド | マイクロアド"
"95540","ＡＶｉＣ | AViC | エイビック"
"91640","トライト | カブシキカイシャトライト"
"73860","ジャパンワランティサポート | Japan Warranty Support | ジャパンワランティサポートカブシキカイシャ"
"58310","しずおかフィナンシャルグループ | Shizuoka Financial Group, | シズオカフィナンシャルグループ"
"95560","ＩＮＴＬＯＯＰ | イントループ"
"73890","あいちフィナンシャルグループ | Aichi Financial Group, | アイチフィナンシャルグループ"
"58320","ちゅうぎんフィナンシャルグループ | Chugin Financial Group, | チュウギンフィナンシャルグループ"
"93470","日本管財ホールディングス | NIPPON KANZAI Holdings | ニホンカンザイホールディングス"
"50350","ＨＯＵＳＥＩ | HOUSEI | ホウセイ"
"95570","エアークローゼット | エアークローゼット"
"92250","ブリッジコンサルティンググループ | Bridge Consulting Group | ブリッジコンサルティンググループ"
"77950","ＫＹＯＲＩＴＳＵ | キョウリツ"
"50340","ｕｎｅｒｒｙ | ウネリー"
"71110","ＩＮＥＳＴ | INEST, | アイネスト"
"50360","日本ビジネスシステムズ | Japan Business Systems, | ニホンビジネスシステムズ"
"71100","クラシコム | クラシコム"
"50380","ｅＷｅＬＬ | イーウェル"
"95580","ジャパニアス | Japaniace | ジャパニアスカブシキカイシャ"
"73880","ＦＰパートナー | FP Partner | エフピーパートナー"
"51330","テリロジーホールディングス | テリロジーホールディングス"
"51260","ポーターズ | PORTERS | ポーターズ"
"95600","プログリット | PROGRIT | プログリット"
"50390","キットアライブ | Kitalive | キットアライブ"
"95620","ビジネスコーチ | ビジネスコーチ"
"51290","ＦＩＸＥＲ | カブシキカイシャフィクサー"
"71120","キューブ | CUBE | キューブ"
"65260","ソシオネクスト | Socionext | ソシオネクスト"
"95610","グラッドキューブ | GLAD CUBE | グラッドキューブ"
"95630","Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ | Atlas Technologies | アトラステクノロジーズカブシキカイシャ"
"58340","ＳＢＩリーシングサービス | エスビーアイリーシングサービス"
"51310","リンカーズ | Linkers | リンカーズカブシキカイシャ"
"95640","ＦＣＥ | FCE | エフシーイー"
"51320","ｐｌｕｓｚｅｒｏ | プラスゼロ"
"91610","ＩＤ＆Ｅホールディングス | Integrated Design  &  Engineering Holdings | アイディーアンドイーホールディングスカブシキカイシャ"
"51340","ＰＯＰＥＲ | POPER | ポパー"
"52430","ｎｏｔｅ | note | ノート"
"51360","ｔｒｉｐｌａ | トリプラカブシキカイシャ"
"58670","エスネットワークス | ES NETWORKS | カブシキカイシャエスネットワークス"
"92040","スカイマーク | Skymark Airlines | スカイマークカブシキカイシャ"
"29360","ベースフード | BASE FOOD, | ベースフードカブシキカイシャ"
"55740","ＡＢＥＪＡ | アベジャ"
"71150","アルファパーチェス | Alpha Purchase | アルファパーチェス"
"55270","ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ | property technologies | カブシキカイシャプロパティテクノロジーズ"
"93400","アソインターナショナル | アソインターナショナル"
"93360","大栄環境 | Daiei Kankyo | ダイエイカンキョウ"
"95650","ＧＬＯＥ | グロー"
"48920","サイフューズ | カブシキカイシャサイフューズ"
"52400","ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ | モノアイテクノロジー"
"93370","トリドリ | toridori | トリドリ"
"52420","アイズ | EYEZ, | カブシキカイシャアイズ"
"58360","エージェント・インシュアランス・グループ | エージェントインシュアランスグループ"
"71140","フーディソン | フーディソン"
"29370","サンクゼール | St.Cousair | カブシキカイシャサンクゼール"
"52460","ＥＬＥＭＥＮＴＳ | ELEMENTS, | エレメンツ"
"51380","Ｒｅｂａｓｅ | Rebase, | リベース"
"93390","コーチ・エィ | COACH A | コーチエィ"
"51390","オープンワーク | OpenWork | オープンワーク"
"52470","ＢＴＭ | BTM, | ビーティーエム"
"93380","ＩＮＦＯＲＩＣＨ | インフォリッチ"
"93420","スマサポ | Sumasapo | スマサポ"
"52440","ｊｉｇ．ｊｐ | ジグジェイピー"
"71160","ダイワ通信 | DAIWA TSUSHIN Co., Ltd | ダイワツウシンカブシキカイシャ"
"51370","スマートドライブ | スマートドライブ"
"93410","ＧＥＮＯＶＡ | GENOVA, | カブシキカイシャジェノヴァ"
"52480","テクノロジーズ | TECHNOLOGIES, | テクノロジーズ"
"52590","ＢＢＤイニシアティブ | BBD Initiative | ビービーディーイニシアティブカブシキカイシャ"
"52570","ノバシステム | ノバシステム"
"52500","プライム・ストラテジー | Prime Strategy | プライムストラテジー"
"71190","ハルメクホールディングス | halmek holdings | ハルメクホールディングス"
"93430","アイビス | ibis | アイビス"
"71200","ＳＨＩＮＫＯ | SHINKO | シンコー"
"93450","ビズメイツ | Bizmates, | ビズメイツ"
"93440","アクシスコンサルティング | Axis Consulting | アクシスコンサルティングカブシキカイシャ"
"48930","ノイルイミューン・バイオテック | ノイルイミューンバイオテックカブシキカイシャ"
"52560","Ｆｕｓｉｃ | Fusic | フュージック"
"52540","Ａｒｅｎｔ | Arent | カブシキカイシャアレント"
"52520","日本ナレッジ | Nihon Knowledge Co,Ltd. | ニホンナレッジカブシキカイシャ"
"52550","モンスターラボホールディングス | Monstarlab holdings | モンスターラボホールディングス"
"52530","カバー | カバー"
"62250","エコム | Ecology and Combustion | エコム"
"52580","トランザクション・メディア・ネットワークス | Transaction Media Networks | トランザクションメディアネットワークス"
"40400","南海化学 | NANKAI CHEMICAL COMPANY, LIMITED | ナンカイカガクカブシキカイシャ"
"55300","日本システムバンク | ニホンシステムバンク"
"29620","テクニスコ | TECNISCO, LTD. | カブシキカイシャテクニスコ"
"141A0","トライアルホールディングス | Trial Holdings | トライアルホールディングス"
"55700","ジェノバ | JENOBA | ジェノバ"
"55720","Ｒｉｄｇｅ－ｉ | Ridge-i | リッジアイ"
"55330","エリッツホールディングス | Elitz Holdings | エリッツホールディングス"
"55800","プロディライト | Prodelight | プロディライト"
"55760","オービーシステム | O.B.System | オービーシステム"
"93310","キャスター | Caster Co. Ltd. | キャスター"
"55780","ＡＲアドバンストテクノロジ | AR advanced technology, | エーアールアドバンストテクノロジカブシキカイシャ"
"55750","Ｇｌｏｂｅｅ | グロービー"
"55320","リアルゲイト | カブシキカイシャリアルゲイト"
"58840","クラダシ | クラダシ"
"55820","グリッド | GRID | グリッド"
"58850","ジーデップ・アドバンス | GDEP ADVANCE, | ジーデップアドバンス"
"55790","ＧＳＩ | GSI | ジーエスアイ"
"91590","Ｗ　ＴＯＫＹＯ | W TOKYO | ダブル　トウキョウ"
"48940","クオリプス | Cuorips | クオリプス"
"177A0","コージンバイオ | Kohjin Bio | コージンバイオカブシキカイシャ"
"55770","アイデミー | Aidemy | アイデミー"
"91650","クオルテック | Qualtec | クオルテック"
"74090","ＡｅｒｏＥｄｇｅ | AeroEdge | エアロエッジ"
"91620","ブリーチ | Bleach, | ブリーチ"
"58440","京都フィナンシャルグループ | Kyoto Financial Group, | キョウトフィナンシャルグループ"
"91630","ナレルグループ | ナレルグループ"
"58880","ＤＡＩＷＡ　ＣＹＣＬＥ | DAIWA CYCLE | ダイワサイクル"
"91660","ＧＥＮＤＡ | ジェンダ"
"55860","Ｌａｂｏｒｏ．ＡＩ | ラボロエーアイ"
"62090","リケンＮＰＲ | NPR-RIKEN | リケンエヌピーアール"
"55850","エコナビスタ | EcoNaviSta, | エコナビスタカブシキカイシャ"
"62240","ＪＲＣ | JRC | カブシキカイシャジェイアールシー"
"93300","揚羽 | AGEHA | アゲハ"
"55870","インバウンドプラットフォーム | Inbound Platform Corp. | インバウンドプラットフォーム"
"91680","ライズ・コンサルティング・グループ | Rise Consulting Group, | ライズコンサルティンググループ"
"39580","笹徳印刷 | ササトクインサツ"
"190A0","Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ | Chordia Therapeutics,Inc | コーディアセラピューティクス"
"91700","成友興業 | SEIYU KOGYO | セイユウコウギョウ"
"55890","オートサーバー | AUTO SERVER | オートサーバー"
"55880","ファーストアカウンティング | Fast Accounting | ファーストアカウンティングカブシキカイシャ"
"55910","ＡＶＩＬＥＮ | AVILEN | アヴィレン"
"55900","ネットスターズ | カブシキカイシャネットスターズ"
"55920","くすりの窓口 | Kusurinomadoguchi, | クスリノマドグチ"
"92370","笑美面 | Emimen | エミメン"
"29380","オカムラ食品工業 | Okamura Foods | オカムラショクヒンコウギョウ"
